################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2940574385277586E+00 a      2567     0   117     1    15
 -1.7915912844063332E-02 a      2568     0   117     1    16
 -5.7960050832019627E-01 a      2569     0   117     1    17
 -5.0557670597853321E-01 a      2570     0   117     1    18
  3.5150276331457055E+00 a      2571     0   117     1    19
 -1.8193833180563010E+00 a      2572     0   117     1    20
 -6.0777776624008344E-02 a      2573     0   117     1    21
  2.0114432807199827E+00 a      2574     0   117     1    22
  3.8195412771839093E-01 a      2575     0   118     1     1
 -2.7698096326037680E-01 a      2576     0   118     1     2
 -1.3435002361831212E+00 a      2577     0   118     1     3
 -6.7277080141381596E-01 a      2578     0   118     1     4
  1.6346054787271658E+00 a      2579     0   118     1     5
  6.7876466467764762E-01 a      2580     0   118     1     6
  8.9666663449221329E-01 a      2581     0   118     1     7
  7.9370099602790778E-01 a      2582     0   118     1     8
 -2.1048284462041522E+00 a      2583     0   118     1     9
 -1.9971006849636035E+00 a      2584     0   118     1    10
  6.6807699211137594E-01 a      2585     0   118     1    11
  1.4969112297153080E+00 a      2586     0   118     1    12
  1.7295166620365801E-01 a      2587     0   118     1    13
 -1.2743999585026606E+00 a      2588     0   118     1    14
 -7.5339546828544679E-01 a      2589     0   118     1    15
 -4.6246627533395296E-01 a      2590     0   118     1    16
 -5.9444701280111656E-01 a      2591     0   118     1    17
  1.5900252760379468E-02 a      2592     0   118     1    18
 -1.7820716521695399E+00 a      2593     0   118     1    19
 -2.9217337264682510E+00 a      2594     0   118     1    20
 -8.9091758863620318E-01 a      2595     0   118     1    21
 -9.5471946683652764E-01 a      2596     0   118     1    22
  1.6893226480231885E-01 a      2597     0   119     1     1
 -1.9783623480595988E-01 a      2598     0   119     1     2
 -1.4584285602449905E+00 a      2599     0   119     1     3
  5.9980441985652877E-01 a      2600     0   119     1     4
  6.6147689983533742E-01 a      2601     0   119     1     5
 -4.5343199288602376E-01 a      2602     0   119     1     6
  5.6325932720574456E-01 a      2603     0   119     1     7
  5.6005855624991974E-01 a      2604     0   119     1     8
  1.1145489425967225E+00 a      2605     0   119     1     9
 -6.7704942934458345E-01 a      2606     0   119     1    10
  6.0359282317388874E-01 a      2607     0   119     1    11
  2.3106348301322337E-02 a      2608     0   119     1    12
  4.0175381465787074E-01 a      2609     0   119     1    13
  5.8786338331650589E-01 a      2610     0   119     1    14
  2.9523072579134357E-01 a      2611     0   119     1    15
  1.8885885720554139E+00 a      2612     0   119     1    16
  1.1418125510537331E+00 a      2613     0   119     1    17
  8.9285153832623698E-02 a      2614     0   119     1    18
  2.5826250217431785E+00 a      2615     0   119     1    19
  2.2449127308150478E+00 a      2616     0   119     1    20
 -7.0650744053760617E-01 a      2617     0   119     1    21
  7.6115540246285252E-01 a      2618     0   119     1    22
  1.8489123025763543E+00 a      2619     0   120     1     1
 -6.2834353171346180E-01 a      2620     0   120     1     2
 -8.4588732486612125E-02 a      2621     0   120     1     3
  2.1259931770925125E-01 a      2622     0   120     1     4
  1.5854510507237298E+00 a      2623     0   120     1     5
  3.4975593013899098E-01 a      2624     0   120     1     6
  1.4949821090617740E-01 a      2625     0   120     1     7
 -2.4642775130532772E+00 a      2626     0   120     1     8
 -2.1697967615993585E+00 a      2627     0   120     1     9
 -3.8593600549525240E+00 a      2628     0   120     1    10
  2.4833829575668351E-01 a      2629     0   120     1    11
 -1.1202564854879784E+00 a      2630     0   120     1    12
  1.5651678413213457E+00 a      2631     0   120     1    13
  3.3867557413386529E-01 a      2632     0   120     1    14
 -3.5308210066916756E-01 a      2633     0   120     1    15
 -1.7848773969491274E+00 a      2634     0   120     1    16
 -1.8805742503006712E-01 a      2635     0   120     1    17
 -6.8622503636273269E-01 a      2636     0   120     1    18
  7.2256919246554185E-01 a      2637     0   120     1    19
  3.6935544912731539E+00 a      2638     0   120     1    20
  1.2289754322268163E+00 a      2639     0   120     1    21
 -2.5823652624772997E+00 a      2640     0   120     1    22
 -2.0623710232828469E+00 a      2641     0   121     1     1
  4.6968212244958374E-01 a      2642     0   121     1     2
  1.1177390103399645E+00 a      2643     0   121     1     3
  5.9923158411555566E-01 a      2644     0   121     1     4
  1.6527073120629190E+00 a      2645     0   121     1     5
 -7.3359960706319027E-01 a      2646     0   121     1     6
  2.0382013386689639E+00 a      2647     0   121     1     7
 -1.2864277164894768E+00 a      2648     0   121     1     8
  1.6421133489500219E+00 a      2649     0   121     1     9
  1.2127642606756945E+00 a      2650     0   121     1    10
 -1.3941123129055986E+00 a      2651     0   121     1    11
  2.0751781429100986E+00 a      2652     0   121     1    12
 -9.0426916287128900E-02 a      2653     0   121     1    13
 -1.3831637734489683E+00 a      2654     0   121     1    14
  1.2928081988386864E+00 a      2655     0   121     1    15
  1.2939014371925379E+00 a      2656     0   121     1    16
  1.4923217637454038E+00 a      2657     0   121     1    17
 -1.1613562309321679E+00 a      2658     0   121     1    18
 -1.8644805493066721E+00 a      2659     0   121     1    19
 -5.0485751594244190E+00 a      2660     0   121     1    20
  4.1880979779702066E-01 a      2661     0   121     1    21
  1.4171743960769836E+00 a      2662     0   121     1    22
  5.6837689461406937E-01 a      2663     0   122     1     1
  4.5955690925087123E-01 a      2664     0   122     1     2
 -3.4267195556771692E-02 a      2665     0   122     1     3
 -1.5317631579019886E+00 a      2666     0   122     1     4
 -3.3971556412140336E+00 a      2667     0   122     1     5
 -7.4033413074466647E-01 a      2668     0   122     1     6
  3.2460463696543704E+00 a      2669     0   122     1     7
  1.0901862754676772E-01 a      2670     0   122     1     8
 -1.4054703540555817E+00 a      2671     0   122     1     9
 -3.4389775197404093E+00 a      2672     0   122     1    10
  7.0060242672999473E-01 a      2673     0   122     1    11
 -2.4984741107633233E+00 a      2674     0   122     1    12
  2.6831434469919628E+00 a      2675     0   122     1    13
  2.1743653817035780E-01 a      2676     0   122     1    14
  1.1337752728323622E-03 a      2677     0   122     1    15
  2.5029920959076957E-01 a      2678     0   122     1    16
 -1.1899105804135768E+00 a      2679     0   122     1    17
  1.2241921394205637E+00 a      2680     0   122     1    18
  2.0937530145933607E+00 a      2681     0   122     1    19
  5.5386339285795827E-01 a      2682     0   122     1    20
 -4.5568942631745096E-01 a      2683     0   122     1    21
 -2.0004625196184618E+00 a      2684     0   122     1    22
  3.7883092949967008E-02 a      2685     0   123     1     1
  1.7745143856599963E-01 a      2686     0   123     1     2
 -2.9521202236277233E+00 a      2687     0   123     1     3
 -2.9541148576971576E-01 a      2688     0   123     1     4
 -1.6043133597472928E-01 a      2689     0   123     1     5
 -1.0585453159524225E+00 a      2690     0   123     1     6
 -1.8015315212012453E+00 a      2691     0   123     1     7
  1.1404739397415171E+00 a      2692     0   123     1     8
  6.0807077475740134E-01 a      2693     0   123     1     9
 -4.7787011170062804E-01 a      2694     0   123     1    10
 -3.6727965941018477E+00 a      2695     0   123     1    11
 -2.9271131322310042E-02 a      2696     0   123     1    12
 -9.2800799442369497E-01 a      2697     0   123     1    13
  3.9070972989291641E-01 a      2698     0   123     1    14
  2.4380293398871475E+00 a      2699     0   123     1    15
 -4.0022268483747819E-01 a      2700     0   123     1    16
  7.0367231925849066E-02 a      2701     0   123     1    17
 -1.2591552711968834E+00 a      2702     0   123     1    18
 -5.1684650942711041E-01 a      2703     0   123     1    19
  4.0924912609197124E+00 a      2704     0   123     1    20
  2.3627430647690804E+00 a      2705     0   123     1    21
 -1.3361511347333261E+00 a      2706     0   123     1    22
 -1.7047323935094634E+00 a      2707     0   124     1     1
  7.3574717151321400E-01 a      2708     0   124     1     2
 -7.0113886271953627E-02 a      2709     0   124     1     3
 -1.5425606599653590E+00 a      2710     0   124     1     4
 -8.3921905405911112E-01 a      2711     0   124     1     5
 -1.1928554878791335E+00 a      2712     0   124     1     6
  7.8632135653774826E-01 a      2713     0   124     1     7
  2.1109738360380381E-01 a      2714     0   124     1     8
  1.0716450464042390E-02 a      2715     0   124     1     9
 -4.9943941926681990E-01 a      2716     0   124     1    10
 -2.8239976907167961E+00 a      2717     0   124     1    11
  1.7447326362789954E+00 a      2718     0   124     1    12
 -1.3230287521859507E+00 a      2719     0   124     1    13
  2.5134215128950610E-01 a      2720     0   124     1    14
  1.3597990683608492E+00 a      2721     0   124     1    15
 -1.3549806650520948E+00 a      2722     0   124     1    16
 -3.7103715309318247E-01 a      2723     0   124     1    17
 -4.0800225161085981E+00 a      2724     0   124     1    18
 -3.5812170654324887E-01 a      2725     0   124     1    19
 -2.0380225297565702E-01 a      2726     0   124     1    20
 -2.4372263636473246E-01 a      2727     0   124     1    21
  1.5984812070099352E+00 a      2728     0   124     1    22
  1.4832880404142490E+00 a      2729     0   125     1     1
  1.1062438205301017E-01 a      2730     0   125     1     2
  1.1194055421235314E+00 a      2731     0   125     1     3
  3.8858217963941016E-01 a      2732     0   125     1     4
  1.3950024228305986E+00 a      2733     0   125     1     5
 -7.6325345446761272E-01 a      2734     0   125     1     6
  1.2338521336122690E+00 a      2735     0   125     1     7
 -8.5829246482455462E-02 a      2736     0   125     1     8
 -1.1251482881744914E+00 a      2737     0   125     1     9
 -3.0098583674132677E+00 a      2738     0   125     1    10
  1.0670383101003251E+00 a      2739     0   125     1    11
 -3.4165000327062844E-01 a      2740     0   125     1    12
 -8.9108791282687838E-01 a      2741     0   125     1    13
  6.3887254543531746E-01 a      2742     0   125     1    14
 -8.7470104475031463E-01 a      2743     0   125     1    15
  1.6744621365935224E+00 a      2744     0   125     1    16
 -1.6195052188710648E+00 a      2745     0   125     1    17
 -8.5749666713329686E-01 a      2746     0   125     1    18
  1.1076801016762763E+00 a      2747     0   125     1    19
  4.1469302354655035E-01 a      2748     0   125     1    20
 -1.0717104287575701E+00 a      2749     0   125     1    21
 -9.3354229082497797E-01 a      2750     0   125     1    22
 -2.3800644488330005E+00 a      2751     0   126     1     1
  3.0117433656001875E+00 a      2752     0   126     1     2
 -2.3454465754048655E+00 a      2753     0   126     1     3
 -1.0179064685093180E+00 a      2754     0   126     1     4
  1.3862698744065338E-01 a      2755     0   126     1     5
 -5.1554201779363450E-02 a      2756     0   126     1     6
  1.8152313394232436E+00 a      2757     0   126     1     7
  1.9954287961021673E+00 a      2758     0   126     1     8
 -1.8500923137134937E+00 a      2759     0   126     1     9
 -1.3311130207586404E+00 a      2760     0   126     1    10
  1.4378014941439072E+00 a      2761     0   126     1    11
  2.3524034088568166E+00 a      2762     0   126     1    12
 -2.1751465582632825E+00 a      2763     0   126     1    13
 -3.5459194874533889E-02 a      2764     0   126     1    14
  1.1917362697794160E+00 a      2765     0   126     1    15
  1.6211424322532051E+00 a      2766     0   126     1    16
  6.5036902584707734E-01 a      2767     0   126     1    17
 -8.7731673391546627E-01 a      2768     0   126     1    18
  7.0020680058221640E-01 a      2769     0   126     1    19
 -2.6429025186040350E-01 a      2770     0   126     1    20
 -2.3148021585457732E+00 a      2771     0   126     1    21
 -2.2316708268160266E+00 a      2772     0   126     1    22
 -1.9130298984296629E-01 a      2773     0   127     1     1
  6.7844875651735193E-01 a      2774     0   127     1     2
  1.1839146925810744E+00 a      2775     0   127     1     3
 -3.3804235693627365E+00 a      2776     0   127     1     4
 -1.2914503703009919E+00 a      2777     0   127     1     5
  9.5199943712728541E-01 a      2778     0   127     1     6
 -4.0860346261788449E-01 a      2779     0   127     1     7
  8.8350686742237938E-01 a      2780     0   127     1     8
  1.4989825419307119E+00 a      2781     0   127     1     9
 -1.4875120179395132E-01 a      2782     0   127     1    10
 -9.5999142284214400E-01 a      2783     0   127     1    11
  3.2631932290049792E-01 a      2784     0   127     1    12
 -3.0895674762849995E-01 a      2785     0   127     1    13
 -7.8121157498121596E-01 a      2786     0   127     1    14
  1.1396679270028174E+00 a      2787     0   127     1    15
 -1.8396447017120743E+00 a      2788     0   127     1    16
 -7.5515929927710534E-01 a      2789     0   127     1    17
 -1.1705804963494277E+00 a      2790     0   127     1    18
  5.7164636585206385E-01 a      2791     0   127     1    19
 -1.3753088240356988E+00 a      2792     0   127     1    20
 -9.2819369787695116E-01 a      2793     0   127     1    21
  1.9408413797231372E+00 a      2794     0   127     1    22
  6.5018640773507164E-01 a      2795     0   128     1     1
 -8.7594742768371459E-01 a      2796     0   128     1     2
  4.6077579261438730E+00 a      2797     0   128     1     3
  1.5736929080686766E+00 a      2798     0   128     1     4
  1.5430745521601437E+00 a      2799     0   128     1     5
  1.6367546160462552E+00 a      2800     0   128     1     6
  1.4985807020519276E-01 a      2801     0   128     1     7
  1.7377680134678868E+00 a      2802     0   128     1     8
 -1.9210404424520431E+00 a      2803     0   128     1     9
  5.7265057549333442E-01 a      2804     0   128     1    10
 -1.8683381606725155E-01 a      2805     0   128     1    11
 -9.7000028394982063E-01 a      2806     0   128     1    12
  1.1037147798741853E+00 a      2807     0   128     1    13
 -1.5372527229234052E+00 a      2808     0   128     1    14
 -7.7309970489043267E-01 a      2809     0   128     1    15
  2.4102726610067218E+00 a      2810     0   128     1    16
 -7.7171283314333483E-01 a      2811     0   128     1    17
 -1.6605544458599570E+00 a      2812     0   128     1    18
 -3.0376607391025132E+00 a      2813     0   128     1    19
 -5.5379905098353133E+00 a      2814     0   128     1    20
 -9.2810626088297854E-01 a      2815     0   128     1    21
 -7.1911885834898881E-01 a      2816     0   128     1    22
  9.3709646909754304E-03 b      2817     1     1
 -2.0752626175460188E-02 b      2818     1     2
 -2.9066392568417843E-01 b      2819     1     3
 -3.6381635236638449E-01 b      2820     1     4
 -6.1686574011826931E-03 b      2821     1     5
  3.9868145151410406E-02 b      2822     1     6
 -4.6761385295330339E-02 b      2823     1     7
 -4.6084872562218521E-01 b      2824     1     8
  5.4832885846831880E-02 b      2825     1     9
  5.3207965945163645E-02 b      2826     1    10
 -6.4322080261407122E-02 b      2827     1    11
  2.5342558575849949E-01 b      2828     1    12
  4.6328718909973754E-02 b      2829     1    13
 -1.4293395095303116E-01 b      2830     1    14
 -1.1805601078460039E-01 b      2831     1    15
 -2.1237978760978365E-02 b      2832     1    16
 -3.3582521375576796E-02 b      2833     1    17
  4.6516116738636315E-02 b      2834     1    18
 -1.5123441933055240E-01 b      2835     1    19
 -3.3547132093607518E-01 b      2836     1    20
  6.9307535957406990E-02 b      2837     1    21
  5.5396229878568112E-02 b      2838     1    22
  6.2639132712992029E-01 a      2839     1     1     2     1
  1.0650454369344831E+00 a      2840     1     1     2     2
 -4.2447460477124793E-01 a      2841     1     1     2     3
  3.1077839074315955E-01 a      2842     1     1     2     4
 -2.0402459954586835E-01 a      2843     1     1     2     5
  1.6841180152659818E-01 a      2844     1     1     2     6
  1.5272147333496804E+00 a      2845     1     1     2     7
  7.2823490147012604E-01 a      2846     1     1     2     8
 -4.6286665470150185E-01 a      2847     1     1     2     9
  2.2936247851011468E-01 a      2848     1     1     2    10
 -7.5054606861230444E-01 a      2849     1     1     2    11
  2.4840594778170655E-01 a      2850     1     1     2    12
 -4.1021683184089758E-01 a      2851     1     1     2    13
 -7.3696576831864247E-01 a      2852     1     1     2    14
 -3.2205420082542119E-01 a      2853     1     1     2    15
  3.4460198037786802E+00 a      2854     1     1     2    16
  1.0432600433136472E+00 a      2855     1     1     2    17
 -9.5063660051424470E-02 a      2856     1     1     2    18
 -7.1983131194097050E-01 a      2857     1     1     2    19
  1.0142027822789410E+00 a      2858     1     1     2    20
  1.8139762141246848E-01 a      2859     1     1     2    21
 -4.8780748924838947E-02 a      2860     1     1     2    22
 -5.4949858844195643E-01 a      2861     1     2     2     1
  1.0606527169110869E+00 a      2862     1     2     2     2
  1.5923345028042674E-02 a      2863     1     2     2     3
 -3.0609359642248507E-01 a      2864     1     2     2     4
  6.7851826492593581E-01 a      2865     1     2     2     5
  1.8026070588110815E-02 a      2866     1     2     2     6
 -4.9307743198435483E-01 a      2867     1     2     2     7
  9.4931990213377115E-01 a      2868     1     2     2     8
  1.1496570362921403E+00 a      2869     1     2     2     9
  1.6358456528108600E-01 a      2870     1     2     2    10
 -1.0637015253768372E+00 a      2871     1     2     2    11
  1.2322809965903676E+00 a      2872     1     2     2    12
 -1.0036558770961451E-01 a      2873     1     2     2    13
  1.0000079931663002E+00 a      2874     1     2     2    14
  2.4088042493927025E-01 a      2875     1     2     2    15
  1.1395676954913223E+00 a      2876     1     2     2    16
 -3.6611444971111573E-01 a      2877     1     2     2    17
 -5.5061976123899459E-01 a      2878     1     2     2    18
 -5.4786096852769994E-01 a      2879     1     2     2    19
  1.4285587259896268E-01 a      2880     1     2     2    20
 -5.8622099727079391E-01 a      2881     1     2     2    21
  5.5684739094932401E-01 a      2882     1     2     2    22
 -1.4073531135879880E-01 a      2883     1     3     2     1
  7.9314817731141962E-01 a      2884     1     3     2     2
 -1.4734294154007743E+00 a      2885     1     3     2     3
  6.1894323199099432E-01 a      2886     1     3     2     4
  6.4685942324961637E-02 a      2887     1     3     2     5
  2.4774703759811263E-03 a      2888     1     3     2     6
  2.7208127894537468E+00 a      2889     1     3     2     7
  6.0619055661424404E-01 a      2890     1     3     2     8
  6.2405885988655885E-01 a      2891     1     3     2     9
  3.0462455744665062E-01 a      2892     1     3     2    10
  3.1027736681889712E-01 a      2893     1     3     2    11
  2.6926420894444187E+00 a      2894     1     3     2    12
  3.1288830953440809E-02 a      2895     1     3     2    13
  5.6486192469797969E-01 a      2896     1     3     2    14
 -7.0438565530083408E-01 a      2897     1     3     2    15
 -2.9279217021833595E+00 a      2898     1     3     2    16
 -5.8466827166807567E-01 a      2899     1     3     2    17
  1.3859894895581013E-01 a      2900     1     3     2    18
  5.2337748347566285E-02 a      2901     1     3     2    19
  3.9421600414850871E-01 a      2902     1     3     2    20
 -6.6127541452664718E-01 a      2903     1     3     2    21
 -3.3607047971505832E-01 a      2904     1     3     2    22
 -4.5624259039402171E-01 a      2905     1     4     2     1
  1.1312213518784611E+00 a      2906     1     4     2     2
 -5.6191815510553123E-01 a      2907     1     4     2     3
  1.4981687914398831E-01 a      2908     1     4     2     4
  3.5339086450838486E-01 a      2909     1     4     2     5
  9.3124961938484063E-01 a      2910     1     4     2     6
  6.7627137269763384E+00 a      2911     1     4     2     7
 -3.5639043271681470E-01 a      2912     1     4     2     8
 -3.9621344176962064E-01 a      2913     1     4     2     9
  3.2780329579409094E-02 a      2914     1     4     2    10
  1.6048270419587751E-01 a      2915     1     4     2    11
  4.6412309382850179E+00 a      2916     1     4     2    12
 -1.3777624825158337E+00 a      2917     1     4     2    13
  1.7786809349438663E-02 a      2918     1     4     2    14
 -1.0859292983581517E+00 a      2919     1     4     2    15
 -4.7189985557639531E+00 a      2920     1     4     2    16
 -1.6603921095044494E-01 a      2921     1     4     2    17
 -9.2445797179454481E-01 a      2922     1     4     2    18
  1.1060142470916192E-02 a      2923     1     4     2    19
 -9.9700448913712858E-01 a      2924     1     4     2    20
  5.4566190249159374E-01 a      2925     1     4     2    21
 -5.9172483714950419E-01 a      2926     1     4     2    22
  5.9260307440091309E-01 a      2927     1     5     2     1
 -2.6835216766878278E-01 a      2928     1     5     2     2
 -5.9764377867658269E-01 a      2929     1     5     2     3
 -1.1547539362234873E+00 a      2930     1     5     2     4
  4.3467536760285003E-01 a      2931     1     5     2     5
  6.2039443161577268E-01 a      2932     1     5     2     6
 -3.6783123342064894E-01 a      2933     1     5     2     7
 -1.4629840329729826E+00 a      2934     1     5     2     8
 -1.4734321248559334E-01 a      2935     1     5     2     9
  1.2610504384985566E+00 a      2936     1     5     2    10
  2.4097205526005239E-01 a      2937     1     5     2    11
  2.1611827137197470E-01 a      2938     1     5     2    12
 -6.8916598113324712E-01 a      2939     1     5     2    13
  8.8367158887303454E-01 a      2940     1     5     2    14
 -4.6872151933345196E-01 a      2941     1     5     2    15
  6.0028886293741888E+00 a      2942     1     5     2    16
 -1.1598349236190578E-01 a      2943     1     5     2    17
  4.3245929691925750E-01 a      2944     1     5     2    18
 -4.8928413243384106E-01 a      2945     1     5     2    19
 -4.3217177389834172E-01 a      2946     1     5     2    20
  1.0311927261228022E+00 a      2947     1     5     2    21
 -1.6051399450707420E+00 a      2948     1     5     2    22
 -4.2093701423897456E-01 a      2949     1     6     2     1
  1.1114439024199715E-01 a      2950     1     6     2     2
 -3.4082373387968257E-01 a      2951     1     6     2     3
 -8.4014616392180316E-02 a      2952     1     6     2     4
 -7.1808923515000966E-01 a      2953     1     6     2     5
 -1.0774020691666619E+00 a      2954     1     6     2     6
  1.2657697205685250E+00 a      2955     1     6     2     7
  1.2226356078916907E+00 a      2956     1     6     2     8
 -2.2482105378742259E-01 a      2957     1     6     2     9
 -1.1765148816904352E+00 a      2958     1     6     2    10
  1.9373611632530657E-01 a      2959     1     6     2    11
  1.5737618627895094E+00 a      2960     1     6     2    12
  7.0151367448180268E-01 a      2961     1     6     2    13
 -8.7801086864131084E-01 a      2962     1     6     2    14
  1.7132165806485503E-01 a      2963     1     6     2    15
 -8.4387021306352761E-01 a      2964     1     6     2    16
 -1.5100705887779728E-01 a      2965     1     6     2    17
  1.0861639425036764E+00 a      2966     1     6     2    18
 -8.5882943985122950E-01 a      2967     1     6     2    19
  1.0070340671733100E+00 a      2968     1     6     2    20
  3.7451007615496529E-01 a      2969     1     6     2    21
  1.1685586748816312E+00 a      2970     1     6     2    22
  9.9829374486872824E-01 a      2971     1     7     2     1
 -7.4018113916185291E-01 a      2972     1     7     2     2
 -5.5233739558490014E-01 a      2973     1     7     2     3
 -3.5708690042629103E-02 a      2974     1     7     2     4
  5.7694866518774579E-01 a      2975     1     7     2     5
  1.0979259429665109E-01 a      2976     1     7     2     6
  3.3340611232086448E+00 a      2977     1     7     2     7
  1.1732261357931439E+00 a      2978     1     7     2     8
  7.0670511622969423E-01 a      2979     1     7     2     9
 -1.7662203490236605E-01 a      2980     1     7     2    10
 -7.6524085555218135E-01 a      2981     1     7     2    11
  1.4527350903495093E+00 a      2982     1     7     2    12
  3.6870197149952638E-01 a      2983     1     7     2    13
  7.9277240182343223E-01 a      2984     1     7     2    14
  4.3045999879182900E-01 a      2985     1     7     2    15
 -2.2373235304736583E+00 a      2986     1     7     2    16
  4.4435359325926599E-01 a      2987     1     7     2    17
  2.2895656064811812E-01 a      2988     1     7     2    18
 -1.6780398203153624E-01 a      2989     1     7     2    19
  1.2483769844127901E+00 a      2990     1     7     2    20
 -6.4266120034632601E-01 a      2991     1     7     2    21
  1.7677833091212303E+00 a      2992     1     7     2    22
  1.2719288754103077E+00 a      2993     1     8     2     1
  1.2060151451158181E+00 a      2994     1     8     2     2
 -2.1019130063352306E-01 a      2995     1     8     2     3
  3.1217092574200489E-01 a      2996     1     8     2     4
 -7.6968625359007212E-02 a      2997     1     8     2     5
 -2.4271267945923006E-01 a      2998     1     8     2     6
  6.5524717058361430E+00 a      2999     1     8     2     7
  1.4854546893778429E+00 a      3000     1     8     2     8
 -5.5916703427273518E-01 a      3001     1     8     2     9
 -7.7132684064648882E-01 a      3002     1     8     2    10
 -7.2518361219992070E-02 a      3003     1     8     2    11
  4.0025729003953705E+00 a      3004     1     8     2    12
  3.9313665465281566E-01 a      3005     1     8     2    13
 -1.5744389119462443E+00 a      3006     1     8     2    14
 -1.2448014007198545E+00 a      3007     1     8     2    15
 -3.4550111524016844E+00 a      3008     1     8     2    16
  6.7657859388585506E-01 a      3009     1     8     2    17
  2.4963553596044497E-01 a      3010     1     8     2    18
 -1.3896177137892896E-01 a      3011     1     8     2    19
  4.9179603425482177E-01 a      3012     1     8     2    20
  3.1580079850537318E-01 a      3013     1     8     2    21
  1.7330244723913762E-01 a      3014     1     8     2    22
  1.2664839897939690E+00 a      3015     1     9     2     1
  1.0386068592641517E+00 a      3016     1     9     2     2
 -1.0628275120344206E+00 a      3017     1     9     2     3
  1.3890802037622099E-01 a      3018     1     9     2     4
 -2.8902341486431032E-01 a      3019     1     9     2     5
 -7.1949624529891121E-01 a      3020     1     9     2     6
  5.6576987544383526E+00 a      3021     1     9     2     7
  4.5718029612066247E-01 a      3022     1     9     2     8
 -6.7591163872665305E-01 a      3023     1     9     2     9
 -5.1586838540162605E-01 a      3024     1     9     2    10
  4.5643639837237648E-01 a      3025     1     9     2    11
  3.7929204785651938E+00 a      3026     1     9     2    12
  2.0070646832830302E-01 a      3027     1     9     2    13
  5.4822595754633940E-01 a      3028     1     9     2    14
 -3.8085004435610237E-01 a      3029     1     9     2    15
 -8.9643894005206182E+00 a      3030     1     9     2    16
 -1.0258669428741507E+00 a      3031     1     9     2    17
 -1.6603877018037498E-02 a      3032     1     9     2    18
  1.2599298567685122E-01 a      3033     1     9     2    19
  1.0663972897983545E+00 a      3034     1     9     2    20
 -1.4966192836461514E-01 a      3035     1     9     2    21
  1.3191546874227240E+00 a      3036     1     9     2    22
  3.6970682831017543E-01 a      3037     1    10     2     1
 -4.9624418232097067E-02 a      3038     1    10     2     2
  8.3638521432073687E-01 a      3039     1    10     2     3
  1.9817138649323729E-01 a      3040     1    10     2     4
  1.6424359634293766E+00 a      3041     1    10     2     5
 -1.6368536886989807E-01 a      3042     1    10     2     6
  5.5315379640176254E-01 a      3043     1    10     2     7
 -5.5416434880060324E-02 a      3044     1    10     2     8
  5.2105905015122811E-01 a      3045     1    10     2     9
 -2.1071022894134495E-01 a      3046     1    10     2    10
 -1.7897111697134949E-01 a      3047     1    10     2    11
  7.5091706265112923E-01 a      3048     1    10     2    12
  1.1216408956116584E+00 a      3049     1    10     2    13
  1.3922814036384662E-01 a      3050     1    10     2    14
  4.0433993190707318E-01 a      3051     1    10     2    15
  5.8940598388717618E+00 a      3052     1    10     2    16
 -4.9013967388960006E-01 a      3053     1    10     2    17
 -6.2260160891002636E-01 a      3054     1    10     2    18
  6.7027658362086143E-02 a      3055     1    10     2    19
  4.7604014164554026E-01 a      3056     1    10     2    20
 -5.2794504276955223E-01 a      3057     1    10     2    21
  4.7582174329302895E-01 a      3058     1    10     2    22
 -3.1751400474165736E-01 a      3059     1    11     2     1
 -2.9576627011651097E-01 a      3060     1    11     2     2
  6.7733005572379390E-01 a      3061     1    11     2     3
 -2.3533471786192817E-01 a      3062     1    11     2     4
 -6.1802131194706722E-01 a      3063     1    11     2     5
 -1.1580987350376788E+00 a      3064     1    11     2     6
  4.5239379082863768E-01 a      3065     1    11     2     7
  5.2917344018543611E-01 a      3066     1    11     2     8
 -9.0159903692342036E-01 a      3067     1    11     2     9
  1.2331918989832792E-01 a      3068     1    11     2    10
  8.7186617781188169E-01 a      3069     1    11     2    11
  7.1937379372113608E-01 a      3070     1    11     2    12
  1.3396348370395168E+00 a      3071     1    11     2    13
  5.8540570945046033E-01 a      3072     1    11     2    14
  5.9371429412200397E-03 a      3073     1    11     2    15
  3.0386890003102391E+00 a      3074     1    11     2    16
  8.0006762899824690E-01 a      3075     1    11     2    17
  9.7529956757039404E-01 a      3076     1    11     2    18
  2.5355485286970286E-01 a      3077     1    11     2    19
 -4.6549227551840100E-01 a      3078     1    11     2    20
  5.2516373003201577E-01 a      3079     1    11     2    21
 -3.1781151588039769E-01 a      3080     1    11     2    22
  1.2875292112553360E+00 a      3081     1    12     2     1
  7.9061300776568832E-01 a      3082     1    12     2     2
 -4.5179588108472979E-01 a      3083     1    12     2     3
  1.7497742677292440E+00 a      3084     1    12     2     4
  2.2325848391119767E-02 a      3085     1    12     2     5
 -7.0953837043286550E-01 a      3086     1    12     2     6
  5.0592297237068040E+00 a      3087     1    12     2     7
 -5.4996556317260158E-02 a      3088     1    12     2     8
 -1.6334824677563900E-01 a      3089     1    12     2     9
