################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.2580062303688697E-01 a      2619     0   120     1     1
 -9.5359057206267450E-01 a      2620     0   120     1     2
 -7.4878052759568192E-01 a      2621     0   120     1     3
  6.9834799832521124E-02 a      2622     0   120     1     4
 -4.0958812778909537E-01 a      2623     0   120     1     5
 -6.1866624898761635E-01 a      2624     0   120     1     6
 -8.4545704856394988E-01 a      2625     0   120     1     7
 -1.6036703094575293E+00 a      2626     0   120     1     8
  6.7629145681489167E-01 a      2627     0   120     1     9
  8.8719157133300475E-01 a      2628     0   120     1    10
 -2.3695574633403265E+00 a      2629     0   120     1    11
  1.7093832105407530E-01 a      2630     0   120     1    12
 -2.0857166265404026E-01 a      2631     0   120     1    13
 -4.4760744527019425E-01 a      2632     0   120     1    14
 -1.3394752867359963E+00 a      2633     0   120     1    15
 -5.5481446019302727E-01 a      2634     0   120     1    16
  2.0078662299673566E+00 a      2635     0   120     1    17
  1.3052894117842027E+00 a      2636     0   120     1    18
  7.0674720033358784E-01 a      2637     0   120     1    19
 -1.5059463524075416E+00 a      2638     0   120     1    20
  7.8134485666880504E-01 a      2639     0   120     1    21
 -1.4055334483128039E+00 a      2640     0   120     1    22
 -1.1781547236776546E+00 a      2641     0   121     1     1
 -7.1997576177038480E-01 a      2642     0   121     1     2
  1.6839306034553256E-01 a      2643     0   121     1     3
  2.0593395265820371E+00 a      2644     0   121     1     4
  5.9824056560986816E-01 a      2645     0   121     1     5
 -5.8418146709113404E-02 a      2646     0   121     1     6
  3.0501329089422785E-01 a      2647     0   121     1     7
  1.9871076289587020E-01 a      2648     0   121     1     8
 -1.8840550960329567E+00 a      2649     0   121     1     9
 -1.4914731509036347E-01 a      2650     0   121     1    10
 -2.0950515689021655E-02 a      2651     0   121     1    11
 -1.6169656069341778E-01 a      2652     0   121     1    12
 -3.8510036351078258E-01 a      2653     0   121     1    13
 -3.7651392260656175E-01 a      2654     0   121     1    14
 -3.6072902197899864E-01 a      2655     0   121     1    15
  2.0052261017557316E-01 a      2656     0   121     1    16
  2.6300111854311609E-01 a      2657     0   121     1    17
  2.1766556541806570E+00 a      2658     0   121     1    18
  4.7992845228784980E-01 a      2659     0   121     1    19
 -1.0921125487743226E+00 a      2660     0   121     1    20
 -4.9669396979986691E-01 a      2661     0   121     1    21
 -3.0021715845631153E-02 a      2662     0   121     1    22
 -9.1503700889781003E-01 a      2663     0   122     1     1
 -1.2904478210605141E+00 a      2664     0   122     1     2
 -6.9223315817142708E-02 a      2665     0   122     1     3
  4.9247298512319898E-01 a      2666     0   122     1     4
 -2.6798079140370296E-01 a      2667     0   122     1     5
 -2.4510785331214476E-02 a      2668     0   122     1     6
 -9.5096467832528253E-01 a      2669     0   122     1     7
  5.3362741138804470E-01 a      2670     0   122     1     8
 -5.4855058696404835E-01 a      2671     0   122     1     9
  1.3100470380869160E+00 a      2672     0   122     1    10
 -1.0802656462282700E-01 a      2673     0   122     1    11
 -3.9904585554024952E-01 a      2674     0   122     1    12
  6.6062463250630379E-02 a      2675     0   122     1    13
  1.9402448866464339E-01 a      2676     0   122     1    14
  5.3094501110194958E-01 a      2677     0   122     1    15
  3.5143467141642232E-01 a      2678     0   122     1    16
  2.0466521620540243E+00 a      2679     0   122     1    17
  1.4112418899944170E+00 a      2680     0   122     1    18
 -3.1366063207140077E-01 a      2681     0   122     1    19
 -1.8899894090429392E+00 a      2682     0   122     1    20
  5.7179099739797255E-02 a      2683     0   122     1    21
 -7.0239692634325568E-01 a      2684     0   122     1    22
  4.4255727371204834E-01 a      2685     0   123     1     1
  7.1720013748047728E-01 a      2686     0   123     1     2
  1.4967227025354231E+00 a      2687     0   123     1     3
 -7.9121785024907387E-01 a      2688     0   123     1     4
 -3.3021622037342691E-01 a      2689     0   123     1     5
  1.2827207029765149E+00 a      2690     0   123     1     6
 -3.3224089608188477E-02 a      2691     0   123     1     7
  3.0194169130356308E-01 a      2692     0   123     1     8
 -1.0125517638093313E+00 a      2693     0   123     1     9
 -5.3489679704538418E-01 a      2694     0   123     1    10
  3.8554732182450718E-01 a      2695     0   123     1    11
  2.5025271056170262E-01 a      2696     0   123     1    12
  1.3822102205162807E+00 a      2697     0   123     1    13
  5.8838787148940441E-01 a      2698     0   123     1    14
  6.0794157797041681E-01 a      2699     0   123     1    15
 -6.5916831475231563E-01 a      2700     0   123     1    16
  3.9368970186572000E-01 a      2701     0   123     1    17
  4.2651102606462188E-01 a      2702     0   123     1    18
 -2.6560340489755346E-01 a      2703     0   123     1    19
  9.2764457736766837E-01 a      2704     0   123     1    20
  1.2968499877040356E+00 a      2705     0   123     1    21
  1.5773091683389593E+00 a      2706     0   123     1    22
  5.5735045264979866E-01 a      2707     0   124     1     1
  4.9529387999087654E-01 a      2708     0   124     1     2
 -1.4010420550162311E-01 a      2709     0   124     1     3
  5.3842962722713572E-01 a      2710     0   124     1     4
  1.0564078221177906E+00 a      2711     0   124     1     5
  1.4855899626496736E+00 a      2712     0   124     1     6
  1.1622948854370851E+00 a      2713     0   124     1     7
  4.2682402054911361E-01 a      2714     0   124     1     8
 -1.0649214668535139E+00 a      2715     0   124     1     9
  1.6408983510048429E-02 a      2716     0   124     1    10
  1.2208771538138379E+00 a      2717     0   124     1    11
 -4.5643719264651811E-01 a      2718     0   124     1    12
  1.1741297306242566E+00 a      2719     0   124     1    13
 -1.5391579711891171E-01 a      2720     0   124     1    14
  2.9344688686718928E-01 a      2721     0   124     1    15
 -3.6258746690648797E-01 a      2722     0   124     1    16
 -7.8560313116704139E-01 a      2723     0   124     1    17
  1.3223522329763095E+00 a      2724     0   124     1    18
 -9.1842591732770040E-01 a      2725     0   124     1    19
  1.4000722030313750E+00 a      2726     0   124     1    20
  3.2650788341423242E-01 a      2727     0   124     1    21
  1.4965622965297745E-01 a      2728     0   124     1    22
 -6.0477406439067916E-01 a      2729     0   125     1     1
  7.0373470045074582E-01 a      2730     0   125     1     2
  1.0870549340256832E+00 a      2731     0   125     1     3
 -1.0094583851273655E+00 a      2732     0   125     1     4
  7.3203766683145921E-01 a      2733     0   125     1     5
  8.8271706684851026E-01 a      2734     0   125     1     6
  2.1096744769244585E-01 a      2735     0   125     1     7
  3.9835122959484270E-01 a      2736     0   125     1     8
  6.8176647175455507E-01 a      2737     0   125     1     9
  6.3671687160139434E-01 a      2738     0   125     1    10
 -1.1879270817590961E+00 a      2739     0   125     1    11
  5.8622546424148436E-01 a      2740     0   125     1    12
  3.0303534919920327E-01 a      2741     0   125     1    13
 -4.8790942014749983E-01 a      2742     0   125     1    14
 -2.0065053501556718E-01 a      2743     0   125     1    15
 -1.3674703012856892E+00 a      2744     0   125     1    16
  2.7031329789327510E+00 a      2745     0   125     1    17
  7.9894328966549899E-01 a      2746     0   125     1    18
  6.0999060356784929E-01 a      2747     0   125     1    19
  2.0388544892944425E+00 a      2748     0   125     1    20
 -1.7053563492746124E+00 a      2749     0   125     1    21
  1.2196905226085444E+00 a      2750     0   125     1    22
 -9.8950567212838747E-01 a      2751     0   126     1     1
  1.2437865332946469E+00 a      2752     0   126     1     2
  3.9657142687385663E+00 a      2753     0   126     1     3
  1.4474151750651596E+00 a      2754     0   126     1     4
 -8.2422624948091183E-01 a      2755     0   126     1     5
 -4.3482446881704409E+00 a      2756     0   126     1     6
  3.9114898913660784E-01 a      2757     0   126     1     7
  8.8333554265143521E-01 a      2758     0   126     1     8
  2.2345015425471046E-01 a      2759     0   126     1     9
 -8.6012416972099293E-01 a      2760     0   126     1    10
  2.1325770315236556E+00 a      2761     0   126     1    11
  3.0856915753543546E-01 a      2762     0   126     1    12
 -2.1101451721381044E+00 a      2763     0   126     1    13
 -1.7312897278212303E+00 a      2764     0   126     1    14
 -6.5836440465806267E-01 a      2765     0   126     1    15
  1.4710311086636724E-01 a      2766     0   126     1    16
  1.9915550530645763E+00 a      2767     0   126     1    17
 -2.2857191062354432E-01 a      2768     0   126     1    18
 -2.8497745143891429E-01 a      2769     0   126     1    19
 -1.5888119326086798E+00 a      2770     0   126     1    20
  2.7398672509443633E-01 a      2771     0   126     1    21
  5.8737600736909212E-01 a      2772     0   126     1    22
  1.2348734835436865E+00 a      2773     0   127     1     1
  3.3883370854345574E-01 a      2774     0   127     1     2
  2.4374029341664261E+00 a      2775     0   127     1     3
 -1.5665701122797945E-01 a      2776     0   127     1     4
 -7.6301729274955765E-01 a      2777     0   127     1     5
 -3.5195208834033238E+00 a      2778     0   127     1     6
  2.4957488729516469E-01 a      2779     0   127     1     7
  3.6297714638825379E-01 a      2780     0   127     1     8
 -1.7964506988539464E+00 a      2781     0   127     1     9
 -1.2760737214585149E-01 a      2782     0   127     1    10
  6.6454022168321036E-01 a      2783     0   127     1    11
 -1.0550088881400785E+00 a      2784     0   127     1    12
 -4.4134946445092395E-02 a      2785     0   127     1    13
 -7.4783924061719376E-01 a      2786     0   127     1    14
  6.7143448721606458E-01 a      2787     0   127     1    15
 -1.5681726086449959E+00 a      2788     0   127     1    16
  1.0714282966548059E+00 a      2789     0   127     1    17
 -8.4123166796029059E-01 a      2790     0   127     1    18
  9.1452538181873477E-01 a      2791     0   127     1    19
 -2.3588095132766886E+00 a      2792     0   127     1    20
  8.2594011623959374E-01 a      2793     0   127     1    21
  7.3876891102539777E-01 a      2794     0   127     1    22
 -2.0474563318927390E+00 a      2795     0   128     1     1
  3.8187300125621082E-01 a      2796     0   128     1     2
 -2.2925361473879780E+00 a      2797     0   128     1     3
  9.1769611291835829E-01 a      2798     0   128     1     4
 -3.4662670570560485E+00 a      2799     0   128     1     5
  1.8877015476886676E+00 a      2800     0   128     1     6
  9.6919839048489476E-01 a      2801     0   128     1     7
 -2.3538127401852718E+00 a      2802     0   128     1     8
 -1.6283604195626804E+00 a      2803     0   128     1     9
  1.2156723251771531E+00 a      2804     0   128     1    10
  2.0668925587797182E+00 a      2805     0   128     1    11
  9.7504444041130689E-01 a      2806     0   128     1    12
 -2.2420212287218728E+00 a      2807     0   128     1    13
 -7.5287059237380313E-02 a      2808     0   128     1    14
  1.0742363363922927E-01 a      2809     0   128     1    15
  1.0972052128671723E+00 a      2810     0   128     1    16
  2.5493535914386078E+00 a      2811     0   128     1    17
 -5.5884045869049315E-01 a      2812     0   128     1    18
 -4.1096332236317362E-01 a      2813     0   128     1    19
 -2.0270865372346063E+00 a      2814     0   128     1    20
  3.2082431292839599E+00 a      2815     0   128     1    21
  1.7323643122822130E-01 a      2816     0   128     1    22
  7.7024963496455823E-02 b      2817     1     1
  2.1919686376277883E-01 b      2818     1     2
  1.5551214682193387E-01 b      2819     1     3
 -1.5622625841006069E-01 b      2820     1     4
 -4.4140047540362999E-02 b      2821     1     5
 -9.2543020726966380E-02 b      2822     1     6
  9.1658759075956778E-03 b      2823     1     7
 -3.3870565603518166E-01 b      2824     1     8
  2.0895345551067548E-02 b      2825     1     9
 -3.4780293668892437E-01 b      2826     1    10
 -1.8527983716809496E-01 b      2827     1    11
  4.8861224944431514E-02 b      2828     1    12
 -1.0001934352725025E-01 b      2829     1    13
 -4.9791243470599621E-02 b      2830     1    14
  4.9871820000998095E-02 b      2831     1    15
  7.7547686852350847E-02 b      2832     1    16
 -3.4709837014824624E-01 b      2833     1    17
  2.8472863246399616E-01 b      2834     1    18
 -2.9407501254415758E-02 b      2835     1    19
 -9.7567990753253286E-02 b      2836     1    20
  3.9690530023471650E-02 b      2837     1    21
  1.1906264419128133E-02 b      2838     1    22
  1.0772600398344896E+00 a      2839     1     1     2     1
  9.5337473120802707E-02 a      2840     1     1     2     2
  1.1189167078207809E+00 a      2841     1     1     2     3
 -5.4060524351817851E-01 a      2842     1     1     2     4
  1.0485081077100784E+00 a      2843     1     1     2     5
  2.2408735903269128E-01 a      2844     1     1     2     6
 -1.0155927783180047E-01 a      2845     1     1     2     7
 -9.3630128532397972E-01 a      2846     1     1     2     8
 -8.1995718101217108E-01 a      2847     1     1     2     9
  2.8307921728644359E-01 a      2848     1     1     2    10
 -3.6979158811796475E-01 a      2849     1     1     2    11
  5.5766726503702002E-01 a      2850     1     1     2    12
  1.0157838061986655E+00 a      2851     1     1     2    13
  1.0417872470104907E+00 a      2852     1     1     2    14
 -3.7937359858270767E+00 a      2853     1     1     2    15
  7.1678385386027210E-01 a      2854     1     1     2    16
  9.6383324376954216E-01 a      2855     1     1     2    17
 -6.6160301363482532E-01 a      2856     1     1     2    18
 -3.5188158833854483E-01 a      2857     1     1     2    19
 -8.6435871224659067E-01 a      2858     1     1     2    20
  1.2797502155281781E+00 a      2859     1     1     2    21
 -6.4398729433956414E-01 a      2860     1     1     2    22
 -2.9201068887382917E-02 a      2861     1     2     2     1
 -2.7648073220871250E-01 a      2862     1     2     2     2
  6.9803875219764921E-01 a      2863     1     2     2     3
  5.9546192075841331E-01 a      2864     1     2     2     4
 -1.7305422987542807E+00 a      2865     1     2     2     5
 -1.5825815620576653E-01 a      2866     1     2     2     6
  1.1618794014634191E+00 a      2867     1     2     2     7
  7.0363757395324922E-01 a      2868     1     2     2     8
  7.8768048462067142E-01 a      2869     1     2     2     9
  6.5123548324835401E-01 a      2870     1     2     2    10
 -5.0411363583531654E-02 a      2871     1     2     2    11
  9.9972574675202430E-01 a      2872     1     2     2    12
 -3.8940276838339027E-01 a      2873     1     2     2    13
 -7.3245649144385061E-01 a      2874     1     2     2    14
  5.1076037949139792E+00 a      2875     1     2     2    15
 -5.1354275252133652E-01 a      2876     1     2     2    16
 -2.0535372849522529E-01 a      2877     1     2     2    17
  1.0247520710402236E+00 a      2878     1     2     2    18
 -3.4900266914579514E-01 a      2879     1     2     2    19
 -7.8289042595611036E-01 a      2880     1     2     2    20
 -2.1064507080404220E+00 a      2881     1     2     2    21
  1.1800918641344742E+00 a      2882     1     2     2    22
  4.3359141047421085E-01 a      2883     1     3     2     1
 -1.7222936688327953E-01 a      2884     1     3     2     2
 -1.1502655610707100E+00 a      2885     1     3     2     3
 -5.4291716158571379E-01 a      2886     1     3     2     4
 -4.5751881794744059E-01 a      2887     1     3     2     5
 -6.3791961240128336E-01 a      2888     1     3     2     6
 -1.0559841314184944E-01 a      2889     1     3     2     7
  1.6024354705248907E+00 a      2890     1     3     2     8
  3.7186100138426331E-01 a      2891     1     3     2     9
 -6.3974993805430125E-01 a      2892     1     3     2    10
  3.8061653340943119E-01 a      2893     1     3     2    11
 -7.7064083878316503E-01 a      2894     1     3     2    12
 -7.8205600356569899E-02 a      2895     1     3     2    13
  1.8414835206038888E-02 a      2896     1     3     2    14
  3.0213727489913791E+00 a      2897     1     3     2    15
 -2.3566556335826268E+00 a      2898     1     3     2    16
 -5.4352562911891467E-01 a      2899     1     3     2    17
  4.9977425218903754E-01 a      2900     1     3     2    18
 -3.3638617473518023E-01 a      2901     1     3     2    19
  1.5640295475894317E+00 a      2902     1     3     2    20
 -9.5058350369179878E-01 a      2903     1     3     2    21
 -3.2083411261600792E-01 a      2904     1     3     2    22
  3.2263861662962645E-01 a      2905     1     4     2     1
 -1.8723056524845713E-01 a      2906     1     4     2     2
  6.3903355544450968E-01 a      2907     1     4     2     3
 -8.0289620146221330E-01 a      2908     1     4     2     4
  4.6653758974779094E-02 a      2909     1     4     2     5
 -1.5209227381378965E-01 a      2910     1     4     2     6
 -5.0752508131815000E-01 a      2911     1     4     2     7
 -3.5836028784148632E-01 a      2912     1     4     2     8
 -2.3411806809704497E-01 a      2913     1     4     2     9
 -7.8819639264541230E-01 a      2914     1     4     2    10
  4.2577037135658469E-01 a      2915     1     4     2    11
  3.0524134673571868E-01 a      2916     1     4     2    12
 -7.3780464594102857E-01 a      2917     1     4     2    13
  9.3913012864258893E-01 a      2918     1     4     2    14
  6.3112975326544145E+00 a      2919     1     4     2    15
 -1.8883410168472878E+00 a      2920     1     4     2    16
 -9.4384641882225107E-01 a      2921     1     4     2    17
 -9.1196276361220885E-01 a      2922     1     4     2    18
  7.7846803394112840E-01 a      2923     1     4     2    19
 -5.0159391299099587E-01 a      2924     1     4     2    20
  7.0559868142390125E-02 a      2925     1     4     2    21
  1.3309354644423907E+00 a      2926     1     4     2    22
  2.2666564053043714E-01 a      2927     1     5     2     1
  4.1851997840267169E-01 a      2928     1     5     2     2
  6.5090229644364922E-03 a      2929     1     5     2     3
 -2.8628190824171357E-01 a      2930     1     5     2     4
  5.9865079777632701E-01 a      2931     1     5     2     5
 -4.6038395378687880E-01 a      2932     1     5     2     6
  7.6868304469307436E-01 a      2933     1     5     2     7
  9.7171429660953923E-01 a      2934     1     5     2     8
  2.1083264983900651E-01 a      2935     1     5     2     9
 -4.3092584449366444E-01 a      2936     1     5     2    10
  6.4649203693905796E-02 a      2937     1     5     2    11
  5.5960061198345368E-01 a      2938     1     5     2    12
 -2.5350730360108431E-01 a      2939     1     5     2    13
  5.5208610372616429E-01 a      2940     1     5     2    14
  5.7059712142217229E+00 a      2941     1     5     2    15
 -1.0372401277747532E+00 a      2942     1     5     2    16
  8.4559514017430781E-01 a      2943     1     5     2    17
  3.5833923036609305E-01 a      2944     1     5     2    18
  4.9052549356016745E-01 a      2945     1     5     2    19
 -4.4358569603008269E-01 a      2946     1     5     2    20
 -2.8247346649438404E-01 a      2947     1     5     2    21
 -6.5983778777241832E-03 a      2948     1     5     2    22
  6.3793846781538988E-01 a      2949     1     6     2     1
  4.6448406597289821E-01 a      2950     1     6     2     2
 -4.2909431702870660E-01 a      2951     1     6     2     3
  5.2045905044119112E-01 a      2952     1     6     2     4
  8.2717190133153284E-01 a      2953     1     6     2     5
 -6.4547130391264063E-01 a      2954     1     6     2     6
 -5.9732186527212205E-01 a      2955     1     6     2     7
 -4.7106850211081641E-01 a      2956     1     6     2     8
  4.7810540028687276E-01 a      2957     1     6     2     9
  4.5724713689469743E-01 a      2958     1     6     2    10
  7.0013921217981878E-01 a      2959     1     6     2    11
 -5.5239113228581993E-01 a      2960     1     6     2    12
  3.9884395289775354E-01 a      2961     1     6     2    13
 -6.1826623821860094E-01 a      2962     1     6     2    14
  5.5330430282046210E+00 a      2963     1     6     2    15
  4.6715727004534324E-01 a      2964     1     6     2    16
 -7.8734980008739885E-01 a      2965     1     6     2    17
  1.6931741048901272E-02 a      2966     1     6     2    18
 -3.7717713374035416E-01 a      2967     1     6     2    19
  1.6078274974851445E-01 a      2968     1     6     2    20
  4.8282747463664402E-04 a      2969     1     6     2    21
  2.0483668546053964E+00 a      2970     1     6     2    22
  6.5333450742611743E-01 a      2971     1     7     2     1
  3.8520460746163326E-01 a      2972     1     7     2     2
 -6.7175564341034533E-01 a      2973     1     7     2     3
 -3.3504517457462274E-01 a      2974     1     7     2     4
  2.1523840820446258E-02 a      2975     1     7     2     5
 -2.7424901956278397E-01 a      2976     1     7     2     6
  6.0752355899445465E-01 a      2977     1     7     2     7
  1.3501194389689355E-01 a      2978     1     7     2     8
 -2.9660737540583754E-01 a      2979     1     7     2     9
 -8.1040257458032883E-01 a      2980     1     7     2    10
  2.6683985465150284E-01 a      2981     1     7     2    11
  7.1680800168495473E-01 a      2982     1     7     2    12
 -6.3855366771909228E-01 a      2983     1     7     2    13
 -4.9323294168485951E-02 a      2984     1     7     2    14
 -9.4441780875210035E-01 a      2985     1     7     2    15
 -1.6086776217305770E-01 a      2986     1     7     2    16
  1.0647968052103245E-01 a      2987     1     7     2    17
  3.9488180517088733E-01 a      2988     1     7     2    18
  9.7156488842852740E-01 a      2989     1     7     2    19
  7.4821618485179542E-01 a      2990     1     7     2    20
 -4.2584019140425500E-01 a      2991     1     7     2    21
  4.4885707938122277E-01 a      2992     1     7     2    22
  1.1705863377976060E+00 a      2993     1     8     2     1
 -1.2988944969094356E+00 a      2994     1     8     2     2
  1.3346696215508111E+00 a      2995     1     8     2     3
  1.3358202602352404E-01 a      2996     1     8     2     4
  2.5684577549802179E+00 a      2997     1     8     2     5
 -9.1617948900888280E-01 a      2998     1     8     2     6
 -1.1027037249692169E+00 a      2999     1     8     2     7
 -5.2711205228842350E-01 a      3000     1     8     2     8
  8.8264825489968324E-01 a      3001     1     8     2     9
  1.0350520843689131E+00 a      3002     1     8     2    10
  8.7107633300214993E-01 a      3003     1     8     2    11
  1.0155440924580152E+00 a      3004     1     8     2    12
 -4.6056173887094881E-01 a      3005     1     8     2    13
  6.6612173764863181E-01 a      3006     1     8     2    14
 -2.0061648060430453E+00 a      3007     1     8     2    15
  5.1967987328039573E+00 a      3008     1     8     2    16
  1.2128813046509015E+00 a      3009     1     8     2    17
  4.2706967745220759E-01 a      3010     1     8     2    18
  7.4126937697362627E-01 a      3011     1     8     2    19
 -3.9616835280753915E-01 a      3012     1     8     2    20
  1.8974783062661553E+00 a      3013     1     8     2    21
  9.0557955898990494E-01 a      3014     1     8     2    22
  2.6388838349698079E-01 a      3015     1     9     2     1
  2.3677498451379428E-01 a      3016     1     9     2     2
  7.5227777139493468E-01 a      3017     1     9     2     3
  1.2792812435854639E+00 a      3018     1     9     2     4
  4.7238404513051901E-01 a      3019     1     9     2     5
  4.7058128436002039E-01 a      3020     1     9     2     6
 -2.3121709347796057E-01 a      3021     1     9     2     7
 -6.3164650224527241E-01 a      3022     1     9     2     8
  1.1820453666434574E-02 a      3023     1     9     2     9
  8.3384230789665181E-01 a      3024     1     9     2    10
 -6.1720131070337525E-01 a      3025     1     9     2    11
  3.0806905748874891E-01 a      3026     1     9     2    12
 -5.7765865489026536E-01 a      3027     1     9     2    13
 -9.5461789549540454E-01 a      3028     1     9     2    14
  3.4293627577758792E+00 a      3029     1     9     2    15
 -1.3492419579992714E+00 a      3030     1     9     2    16
 -9.4365879059388691E-01 a      3031     1     9     2    17
 -2.2058265718185557E-02 a      3032     1     9     2    18
  2.3105122825800975E-01 a      3033     1     9     2    19
  8.3014391610648364E-01 a      3034     1     9     2    20
 -5.9830877879494104E-01 a      3035     1     9     2    21
  8.8288443531406890E-01 a      3036     1     9     2    22
  2.6121045949722821E-01 a      3037     1    10     2     1
  8.3798965198435396E-02 a      3038     1    10     2     2
 -4.1293512349998446E-01 a      3039     1    10     2     3
  2.4948473497594026E-01 a      3040     1    10     2     4
 -2.8529200319082887E-01 a      3041     1    10     2     5
 -5.7586552868329455E-01 a      3042     1    10     2     6
 -9.2743894695255602E-01 a      3043     1    10     2     7
  1.8294869113348020E-01 a      3044     1    10     2     8
 -9.6097128534846643E-03 a      3045     1    10     2     9
  7.7971025104061187E-01 a      3046     1    10     2    10
 -6.2044319149933735E-01 a      3047     1    10     2    11
 -4.6602132319926576E-02 a      3048     1    10     2    12
  7.8638149733483764E-01 a      3049     1    10     2    13
 -3.6618521111252217E-01 a      3050     1    10     2    14
  1.0159906288156929E+01 a      3051     1    10     2    15
 -5.2858047087224502E-01 a      3052     1    10     2    16
  3.6041628197069309E-01 a      3053     1    10     2    17
 -6.1255741527101082E-01 a      3054     1    10     2    18
  2.1993894204283222E-02 a      3055     1    10     2    19
  8.6831086511000369E-02 a      3056     1    10     2    20
 -1.1896543341477601E+00 a      3057     1    10     2    21
 -4.0878920180607209E-01 a      3058     1    10     2    22
  9.4117411419064101E-01 a      3059     1    11     2     1
  4.7232293770400036E-01 a      3060     1    11     2     2
  1.6838982001902327E+00 a      3061     1    11     2     3
  1.4229612125825861E-01 a      3062     1    11     2     4
  1.5029661784138859E-01 a      3063     1    11     2     5
 -9.1465973933057454E-01 a      3064     1    11     2     6
 -6.7231398345437632E-01 a      3065     1    11     2     7
  1.2805463956885488E-01 a      3066     1    11     2     8
  2.5608767620134868E-02 a      3067     1    11     2     9
  3.5569108036654290E-01 a      3068     1    11     2    10
 -6.7317498307405454E-01 a      3069     1    11     2    11
 -7.7095092265736609E-01 a      3070     1    11     2    12
  6.4753034944306198E-01 a      3071     1    11     2    13
  5.2495427272817230E-01 a      3072     1    11     2    14
 -5.9980954514525058E+00 a      3073     1    11     2    15
  1.9679164817986576E+00 a      3074     1    11     2    16
 -3.4106717913291196E-01 a      3075     1    11     2    17
 -1.2177791258375412E+00 a      3076     1    11     2    18
  9.4007012056905714E-01 a      3077     1    11     2    19
  5.0415444800209208E-01 a      3078     1    11     2    20
  1.6689829624164334E+00 a      3079     1    11     2    21
 -1.7456118529486289E-01 a      3080     1    11     2    22
  7.2867492221687036E-02 a      3081     1    12     2     1
  5.3425611746554878E-02 a      3082     1    12     2     2
  1.5096292186692484E-01 a      3083     1    12     2     3
  7.9482587122975645E-01 a      3084     1    12     2     4
  8.3562744786394727E-01 a      3085     1    12     2     5
 -4.5862592045843997E-01 a      3086     1    12     2     6
  1.0753647725706171E-01 a      3087     1    12     2     7
  1.9834970069988009E-01 a      3088     1    12     2     8
  4.7808013003297289E-01 a      3089     1    12     2     9
  5.1330659914358923E-01 a      3090     1    12     2    10
  2.1536888024034376E-01 a      3091     1    12     2    11
 -2.1267012748563532E-01 a      3092     1    12     2    12
  5.6265938365117274E-01 a      3093     1    12     2    13
  7.5070302629900676E-01 a      3094     1    12     2    14
  1.6370835457014719E+00 a      3095     1    12     2    15
  1.3623347252685347E+00 a      3096     1    12     2    16
  6.6693573345792645E-01 a      3097     1    12     2    17
  8.2608467090967674E-01 a      3098     1    12     2    18
 -7.8011479325765032E-01 a      3099     1    12     2    19
  6.1319557933593904E-01 a      3100     1    12     2    20
  5.8043742505593809E-01 a      3101     1    12     2    21
 -4.7558521398189063E-01 a      3102     1    12     2    22
 -3.2072530936139365E-01 a      3103     1    13     2     1
  2.9103928681780483E-01 a      3104     1    13     2     2
  7.1675769009551005E-01 a      3105     1    13     2     3
 -2.3388615354372919E-01 a      3106     1    13     2     4
 -9.6354119328727572E-01 a      3107     1    13     2     5
 -2.6664426210040704E-01 a      3108     1    13     2     6
 -1.8622810845802218E-01 a      3109     1    13     2     7
 -5.2695041794333630E-01 a      3110     1    13     2     8
 -8.0851272055624746E-01 a      3111     1    13     2     9
 -6.1061346576855524E-01 a      3112     1    13     2    10
  6.7618164252555102E-01 a      3113     1    13     2    11
 -6.6000400700458084E-01 a      3114     1    13     2    12
 -5.4294390843433085E-02 a      3115     1    13     2    13
 -5.6030668497003966E-01 a      3116     1    13     2    14
  3.8144531455366195E+00 a      3117     1    13     2    15
 -1.0370067263546328E+00 a      3118     1    13     2    16
 -8.3395371147839104E-01 a      3119     1    13     2    17
 -9.1496243389712267E-02 a      3120     1    13     2    18
 -9.4543829165905657E-01 a      3121     1    13     2    19
  9.4846765913263376E-01 a      3122     1    13     2    20
  5.7269172157919812E-01 a      3123     1    13     2    21
 -2.4775762856906766E-01 a      3124     1    13     2    22
 -3.1290324040371360E-02 a      3125     1    14     2     1
  7.6085300393533783E-01 a      3126     1    14     2     2
  6.1785632014781755E-01 a      3127     1    14     2     3
  9.5623320485976726E-01 a      3128     1    14     2     4
  8.9608821213171175E-01 a      3129     1    14     2     5
 -2.8497532387788410E-01 a      3130     1    14     2     6
 -9.3589166832996595E-01 a      3131     1    14     2     7
 -2.6310479310015994E-01 a      3132     1    14     2     8
 -2.7265783367009749E-01 a      3133     1    14     2     9
  3.4139526923202090E-01 a      3134     1    14     2    10
  8.3616302936373643E-01 a      3135     1    14     2    11
 -7.2428763933934515E-01 a      3136     1    14     2    12
  2.8361276751341530E-01 a      3137     1    14     2    13
  6.5718493212591733E-01 a      3138     1    14     2    14
 -3.6534797207076202E+00 a      3139     1    14     2    15
  1.0818640094856573E+00 a      3140     1    14     2    16
 -5.3600168955045357E-01 a      3141     1    14     2    17
