################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.2051998159067827E+00 a      1663     0    76     1    13
  9.2328911996550322E-01 a      1664     0    76     1    14
  3.5494669441242799E-01 a      1665     0    76     1    15
 -1.3317265746647253E+00 a      1666     0    76     1    16
  7.8597065970032121E-01 a      1667     0    76     1    17
 -3.8943772824912132E-01 a      1668     0    76     1    18
  4.8690964137950397E-02 a      1669     0    76     1    19
 -3.0503142703284641E-01 a      1670     0    76     1    20
  7.9723810597465317E-01 a      1671     0    76     1    21
  4.3068727491764081E-01 a      1672     0    76     1    22
 -3.7354411119494985E-01 a      1673     0    77     1     1
 -3.3507095867744058E-01 a      1674     0    77     1     2
  8.5841486537099465E-01 a      1675     0    77     1     3
  5.0367916503311094E-01 a      1676     0    77     1     4
  2.0512209970820519E+00 a      1677     0    77     1     5
 -1.1049681148064241E+00 a      1678     0    77     1     6
 -5.4705130810177793E-01 a      1679     0    77     1     7
  2.4120389406799350E-01 a      1680     0    77     1     8
 -2.0291284416118649E+00 a      1681     0    77     1     9
 -1.1430153579892850E+00 a      1682     0    77     1    10
  3.8161637420140354E-01 a      1683     0    77     1    11
  1.9758035361755331E-02 a      1684     0    77     1    12
 -3.3501870509374458E+00 a      1685     0    77     1    13
  3.4498153083832576E-02 a      1686     0    77     1    14
 -1.8820939387105609E+00 a      1687     0    77     1    15
 -5.9426473035580951E-01 a      1688     0    77     1    16
 -4.4854120987022753E-02 a      1689     0    77     1    17
 -8.8778414776973236E-03 a      1690     0    77     1    18
 -9.7499524290830353E-01 a      1691     0    77     1    19
  6.3431539738126902E-02 a      1692     0    77     1    20
 -6.2460224610210791E-01 a      1693     0    77     1    21
  5.5377082233377373E-01 a      1694     0    77     1    22
 -1.3899518848515100E+00 a      1695     0    78     1     1
  9.7906173242494499E-01 a      1696     0    78     1     2
  2.0624096650855292E-01 a      1697     0    78     1     3
  2.5321838231827526E-01 a      1698     0    78     1     4
 -7.1308034395287534E-01 a      1699     0    78     1     5
 -6.3159562869226937E-01 a      1700     0    78     1     6
  1.1536059936816538E+00 a      1701     0    78     1     7
  5.6124412823955927E-01 a      1702     0    78     1     8
 -7.2559453226999793E-01 a      1703     0    78     1     9
 -6.3094240873929275E-01 a      1704     0    78     1    10
  8.0066456043060585E-01 a      1705     0    78     1    11
 -4.5038081748589670E-02 a      1706     0    78     1    12
  2.1537670802735812E-01 a      1707     0    78     1    13
 -3.8949288889460870E-01 a      1708     0    78     1    14
 -1.9658942583061861E-01 a      1709     0    78     1    15
  6.4009388844156509E-02 a      1710     0    78     1    16
 -3.3873244592037088E-01 a      1711     0    78     1    17
  3.3293615033857638E-01 a      1712     0    78     1    18
  2.0639642538175507E-01 a      1713     0    78     1    19
 -8.9992073030680339E-02 a      1714     0    78     1    20
  7.4216258067545893E-01 a      1715     0    78     1    21
 -1.4947053268893413E+00 a      1716     0    78     1    22
  1.0764172414107582E+00 a      1717     0    79     1     1
 -1.3859657112448021E-01 a      1718     0    79     1     2
 -3.7955047712711182E-01 a      1719     0    79     1     3
  9.6936805553997207E-01 a      1720     0    79     1     4
 -1.7411599260753701E+00 a      1721     0    79     1     5
 -7.0428946947651705E-01 a      1722     0    79     1     6
 -8.1852885719394353E-01 a      1723     0    79     1     7
 -2.8357550491287270E-01 a      1724     0    79     1     8
 -1.5535450600783953E+00 a      1725     0    79     1     9
  3.2682492540052993E-01 a      1726     0    79     1    10
  2.1219645481688881E-01 a      1727     0    79     1    11
  1.7728786630478290E+00 a      1728     0    79     1    12
  2.6234770980106008E+00 a      1729     0    79     1    13
  6.0038168616430820E-01 a      1730     0    79     1    14
 -7.7837747094909726E-01 a      1731     0    79     1    15
  2.0457280402497298E+00 a      1732     0    79     1    16
  2.8253836361386853E-01 a      1733     0    79     1    17
 -5.7493940071690286E-01 a      1734     0    79     1    18
 -7.8952480119923785E-01 a      1735     0    79     1    19
  1.1283119223483637E-01 a      1736     0    79     1    20
 -5.3789497784473250E-01 a      1737     0    79     1    21
  5.0109827784870631E-01 a      1738     0    79     1    22
  3.0712949336783130E-01 a      1739     0    80     1     1
 -2.3020090098463916E-01 a      1740     0    80     1     2
  6.4514681097652704E-01 a      1741     0    80     1     3
  7.5894256694820161E-01 a      1742     0    80     1     4
 -1.6531072522157158E+00 a      1743     0    80     1     5
  6.2490337862186762E-01 a      1744     0    80     1     6
 -1.0019602017059723E+00 a      1745     0    80     1     7
  1.6459081855672905E-01 a      1746     0    80     1     8
 -1.8825890494055342E-01 a      1747     0    80     1     9
  6.3122808293773736E-01 a      1748     0    80     1    10
  7.7685094632967533E-01 a      1749     0    80     1    11
 -7.3949929518233359E-01 a      1750     0    80     1    12
 -6.0888357988976449E-01 a      1751     0    80     1    13
 -3.0502232241424038E-01 a      1752     0    80     1    14
 -1.5714742773780552E+00 a      1753     0    80     1    15
  4.9016919000007647E-01 a      1754     0    80     1    16
  6.6410935435405449E-01 a      1755     0    80     1    17
  9.5965861103330641E-01 a      1756     0    80     1    18
 -1.6348393032196529E-01 a      1757     0    80     1    19
 -6.9660926526531641E-01 a      1758     0    80     1    20
  5.8013903514330323E-01 a      1759     0    80     1    21
 -6.3597425861576617E-01 a      1760     0    80     1    22
 -1.0136804938511155E+00 a      1761     0    81     1     1
 -3.4326044602847761E-01 a      1762     0    81     1     2
  1.2562847314276469E+00 a      1763     0    81     1     3
  1.1444404212398611E+00 a      1764     0    81     1     4
 -2.8455958858650501E+00 a      1765     0    81     1     5
  1.3748897853744413E+00 a      1766     0    81     1     6
  1.0578193498288448E+00 a      1767     0    81     1     7
 -9.3294773404247489E-01 a      1768     0    81     1     8
  3.9024958287129645E+00 a      1769     0    81     1     9
 -7.9490352312410562E-01 a      1770     0    81     1    10
  1.9899442928874722E+00 a      1771     0    81     1    11
 -2.3956399524810205E-03 a      1772     0    81     1    12
 -7.9219233727418370E-01 a      1773     0    81     1    13
 -7.0171837378317581E-01 a      1774     0    81     1    14
 -4.5127037014748778E-01 a      1775     0    81     1    15
 -2.3763958051058860E+00 a      1776     0    81     1    16
  9.1707012238237817E-01 a      1777     0    81     1    17
  2.4762087043780854E+00 a      1778     0    81     1    18
 -3.6110074915482399E-01 a      1779     0    81     1    19
 -9.8780110745334382E-01 a      1780     0    81     1    20
  2.1132800130722228E-02 a      1781     0    81     1    21
 -1.3629274628832411E+00 a      1782     0    81     1    22
  4.7129230761376700E-01 a      1783     0    82     1     1
  2.8697325297840787E-01 a      1784     0    82     1     2
  6.3505774014410532E-01 a      1785     0    82     1     3
 -1.3962141974151496E-01 a      1786     0    82     1     4
  4.0861247038559612E-01 a      1787     0    82     1     5
 -1.2336518710931283E+00 a      1788     0    82     1     6
 -2.3196847147876665E-01 a      1789     0    82     1     7
 -8.1265030361061613E-02 a      1790     0    82     1     8
 -8.8501549954749070E-01 a      1791     0    82     1     9
  6.1243844692721061E-01 a      1792     0    82     1    10
  3.3081466264769216E-01 a      1793     0    82     1    11
 -1.9394519241742292E-02 a      1794     0    82     1    12
 -7.2144957463520218E-02 a      1795     0    82     1    13
 -7.1600949273289682E-01 a      1796     0    82     1    14
 -1.2343284027993919E+00 a      1797     0    82     1    15
 -2.7265375355689569E-01 a      1798     0    82     1    16
 -5.5620208511495817E-01 a      1799     0    82     1    17
  2.1558459940380073E-01 a      1800     0    82     1    18
 -7.2901638379702605E-01 a      1801     0    82     1    19
 -1.2653086396483209E+00 a      1802     0    82     1    20
  6.5451056698893717E-01 a      1803     0    82     1    21
 -6.6885412568788785E-02 a      1804     0    82     1    22
 -7.5858614062150120E-01 a      1805     0    83     1     1
 -5.9747319138077759E-01 a      1806     0    83     1     2
 -1.1578847097605166E-01 a      1807     0    83     1     3
 -3.0134972983336056E-01 a      1808     0    83     1     4
  7.1700312508941821E-01 a      1809     0    83     1     5
 -1.2383892116002801E+00 a      1810     0    83     1     6
  7.5725418591532123E-01 a      1811     0    83     1     7
 -6.9449051280057172E-01 a      1812     0    83     1     8
 -8.4575199385827915E-01 a      1813     0    83     1     9
 -7.8395831725697185E-01 a      1814     0    83     1    10
  1.5729095687197486E-01 a      1815     0    83     1    11
 -5.3468470875492291E-01 a      1816     0    83     1    12
 -7.8980084151580943E-01 a      1817     0    83     1    13
  2.9982110806762169E-01 a      1818     0    83     1    14
 -1.5482754642390688E+00 a      1819     0    83     1    15
 -1.0553411192481270E+00 a      1820     0    83     1    16
  7.3030438726978109E-01 a      1821     0    83     1    17
  1.3366172321525076E+00 a      1822     0    83     1    18
 -1.8710296717502775E-01 a      1823     0    83     1    19
 -6.3710115940731871E-01 a      1824     0    83     1    20
  7.3136294265035617E-01 a      1825     0    83     1    21
 -9.3345108987412417E-01 a      1826     0    83     1    22
 -1.9886408405213936E+00 a      1827     0    84     1     1
  2.5053709236097943E-01 a      1828     0    84     1     2
 -7.5669012456484064E-01 a      1829     0    84     1     3
  4.2560792593293650E-01 a      1830     0    84     1     4
  1.7832502636228933E+00 a      1831     0    84     1     5
  7.4516004279943282E-01 a      1832     0    84     1     6
  6.0577538493445104E-01 a      1833     0    84     1     7
  6.4399678520690018E-01 a      1834     0    84     1     8
  5.6704954295289524E-02 a      1835     0    84     1     9
 -1.2481946300213569E+00 a      1836     0    84     1    10
  1.3816494021009553E+00 a      1837     0    84     1    11
 -8.7906694125190407E-02 a      1838     0    84     1    12
 -3.0149618259162709E+00 a      1839     0    84     1    13
  3.1264391955146664E-01 a      1840     0    84     1    14
  4.5258264068920834E-02 a      1841     0    84     1    15
 -1.2678337927860803E+00 a      1842     0    84     1    16
 -4.0561569934256064E-01 a      1843     0    84     1    17
 -6.4870867064802801E-02 a      1844     0    84     1    18
  5.0933135631475801E-01 a      1845     0    84     1    19
  6.9255472475809021E-01 a      1846     0    84     1    20
  3.2641113068587850E-02 a      1847     0    84     1    21
  1.1278688482476982E+00 a      1848     0    84     1    22
  1.4152434415288406E+00 a      1849     0    85     1     1
  1.2305124281208277E-01 a      1850     0    85     1     2
  5.0689841569628602E-01 a      1851     0    85     1     3
 -1.5381869402421240E+00 a      1852     0    85     1     4
  2.4693562030622267E-02 a      1853     0    85     1     5
 -9.7346309536840858E-01 a      1854     0    85     1     6
  6.4052841029625984E-01 a      1855     0    85     1     7
  2.7437598207799269E-01 a      1856     0    85     1     8
 -3.6716084492846792E+00 a      1857     0    85     1     9
  7.6113284754460586E-01 a      1858     0    85     1    10
 -1.2638711264420008E+00 a      1859     0    85     1    11
  7.5079675030760362E-01 a      1860     0    85     1    12
 -1.2586770760625363E-01 a      1861     0    85     1    13
  7.7591130028676736E-01 a      1862     0    85     1    14
 -4.8701578295885201E-01 a      1863     0    85     1    15
  3.2738212119114545E+00 a      1864     0    85     1    16
  1.2129096158634181E-01 a      1865     0    85     1    17
  8.2832925544088620E-01 a      1866     0    85     1    18
  6.5694182467623286E-01 a      1867     0    85     1    19
 -7.7774680654179229E-01 a      1868     0    85     1    20
  1.3771658470825635E-01 a      1869     0    85     1    21
  3.3070837011831467E-01 a      1870     0    85     1    22
  2.0774686846554474E-01 a      1871     0    86     1     1
  9.5456209698997574E-01 a      1872     0    86     1     2
 -6.5928397552909812E-01 a      1873     0    86     1     3
  4.4383857792345455E-01 a      1874     0    86     1     4
 -1.2474223344061470E+00 a      1875     0    86     1     5
 -9.0850793872356939E-01 a      1876     0    86     1     6
 -3.5174675370173236E-01 a      1877     0    86     1     7
 -4.7214624418942164E-01 a      1878     0    86     1     8
 -5.0338521654947821E-01 a      1879     0    86     1     9
 -1.2566136175895154E-01 a      1880     0    86     1    10
  4.7291588385904548E-01 a      1881     0    86     1    11
 -8.2263127385798973E-01 a      1882     0    86     1    12
  8.0710731168105598E-01 a      1883     0    86     1    13
 -3.7349991509883929E-01 a      1884     0    86     1    14
 -6.5941274063681077E-01 a      1885     0    86     1    15
  8.4020291072553677E-01 a      1886     0    86     1    16
  2.6546141580299337E-01 a      1887     0    86     1    17
  7.5780498030458709E-01 a      1888     0    86     1    18
 -5.7773133811714117E-01 a      1889     0    86     1    19
 -3.3877859130001181E-01 a      1890     0    86     1    20
 -6.5773490332555073E-01 a      1891     0    86     1    21
  2.7738677950946117E-01 a      1892     0    86     1    22
  6.0122190336133929E-01 a      1893     0    87     1     1
  8.8224836224059877E-01 a      1894     0    87     1     2
 -4.3616361535704640E-01 a      1895     0    87     1     3
  3.0046834350347429E-01 a      1896     0    87     1     4
 -9.9601017602475372E-01 a      1897     0    87     1     5
 -3.2481020456015203E-01 a      1898     0    87     1     6
 -4.3401934681354566E-02 a      1899     0    87     1     7
  6.1657260317808227E-01 a      1900     0    87     1     8
  7.0000684428882687E-01 a      1901     0    87     1     9
  9.0750018116097342E-01 a      1902     0    87     1    10
  4.9246858879805544E-01 a      1903     0    87     1    11
 -8.6683778261305389E-01 a      1904     0    87     1    12
  2.8835703888022781E+00 a      1905     0    87     1    13
 -1.4175153851354561E-01 a      1906     0    87     1    14
 -6.3915994205834692E-01 a      1907     0    87     1    15
  2.4504256461002814E+00 a      1908     0    87     1    16
  7.1205524582134183E-01 a      1909     0    87     1    17
 -1.4829304903290137E+00 a      1910     0    87     1    18
 -7.8114115898370073E-01 a      1911     0    87     1    19
 -5.1533693589141083E-01 a      1912     0    87     1    20
 -2.6747796186864231E-01 a      1913     0    87     1    21
  1.6459631846619108E-01 a      1914     0    87     1    22
  1.2009787471826953E-01 a      1915     0    88     1     1
  1.6216460643972061E-01 a      1916     0    88     1     2
 -8.3627441921561863E-01 a      1917     0    88     1     3
  3.6061286199336884E-01 a      1918     0    88     1     4
 -7.9536252601902835E-01 a      1919     0    88     1     5
 -5.4150432679967320E-01 a      1920     0    88     1     6
  1.8203829938627356E-01 a      1921     0    88     1     7
 -1.4728180874559688E-01 a      1922     0    88     1     8
  3.3760297192496620E+00 a      1923     0    88     1     9
 -3.2740721907892040E-01 a      1924     0    88     1    10
  1.9933848699536016E+00 a      1925     0    88     1    11
 -7.8879901298502197E-01 a      1926     0    88     1    12
  1.0064429883144117E+00 a      1927     0    88     1    13
 -7.4900255534641558E-01 a      1928     0    88     1    14
 -1.3846740733170511E+00 a      1929     0    88     1    15
  5.9615157454082068E-01 a      1930     0    88     1    16
  3.0020311241569286E-01 a      1931     0    88     1    17
 -1.6074002973294936E+00 a      1932     0    88     1    18
 -2.3775461286098160E-01 a      1933     0    88     1    19
 -3.4155692105333435E-01 a      1934     0    88     1    20
  9.4058323788285225E-01 a      1935     0    88     1    21
 -2.2644106256390811E-01 a      1936     0    88     1    22
 -3.0305216897094462E+00 a      1937     0    89     1     1
 -7.9258114012196557E-01 a      1938     0    89     1     2
  3.6718786532255426E-01 a      1939     0    89     1     3
  1.0632666272986666E-01 a      1940     0    89     1     4
 -1.7892247900547900E+00 a      1941     0    89     1     5
  2.7596223608732795E+00 a      1942     0    89     1     6
 -6.8289327240389586E-01 a      1943     0    89     1     7
 -1.3298924946749968E-01 a      1944     0    89     1     8
 -4.0672146735337735E+00 a      1945     0    89     1     9
 -1.2520855847661905E+00 a      1946     0    89     1    10
  1.7006622629621513E+00 a      1947     0    89     1    11
  1.5043486044023504E+00 a      1948     0    89     1    12
  1.0482394312552807E+00 a      1949     0    89     1    13
 -1.6093036286608665E-02 a      1950     0    89     1    14
  2.7267598697324877E+00 a      1951     0    89     1    15
 -6.3013944813763365E-02 a      1952     0    89     1    16
 -9.1496036621629961E-01 a      1953     0    89     1    17
  1.7003736390134508E-01 a      1954     0    89     1    18
  2.0549985573650596E-02 a      1955     0    89     1    19
 -8.4491861290689840E-01 a      1956     0    89     1    20
  6.7306892712475441E-01 a      1957     0    89     1    21
 -9.3358951272303958E-01 a      1958     0    89     1    22
  1.9801467343718493E-01 a      1959     0    90     1     1
 -3.3299844418415830E-01 a      1960     0    90     1     2
  2.3824278878195587E-01 a      1961     0    90     1     3
 -6.2806820894979160E-02 a      1962     0    90     1     4
 -1.0350333199041124E+00 a      1963     0    90     1     5
 -5.0177589548523893E-01 a      1964     0    90     1     6
  5.6194126610803030E-01 a      1965     0    90     1     7
 -3.7491580104183642E-01 a      1966     0    90     1     8
  7.8174338334596660E-01 a      1967     0    90     1     9
  1.7453829418533245E-01 a      1968     0    90     1    10
 -2.6475608709410842E-01 a      1969     0    90     1    11
 -3.9432689925484582E-01 a      1970     0    90     1    12
 -2.3508380980343066E-01 a      1971     0    90     1    13
 -8.3533546554307980E-01 a      1972     0    90     1    14
  4.4764027941376724E-02 a      1973     0    90     1    15
 -1.9506517326480177E+00 a      1974     0    90     1    16
 -8.9666328556146258E-01 a      1975     0    90     1    17
  1.7130234987984323E+00 a      1976     0    90     1    18
 -2.7384313884215511E-01 a      1977     0    90     1    19
 -4.1152658981308259E-02 a      1978     0    90     1    20
  1.3328651096605051E-01 a      1979     0    90     1    21
 -2.0449352346516689E-01 a      1980     0    90     1    22
 -8.2765126180715254E-01 a      1981     0    91     1     1
  5.6402243379035988E-01 a      1982     0    91     1     2
  5.7536802114957197E-01 a      1983     0    91     1     3
 -7.0231786878559221E-01 a      1984     0    91     1     4
 -7.4963733350010842E-01 a      1985     0    91     1     5
 -5.4736753950448458E-01 a      1986     0    91     1     6
  2.3400324352316162E-01 a      1987     0    91     1     7
 -1.2936716388769340E-01 a      1988     0    91     1     8
 -1.1965321789907432E-02 a      1989     0    91     1     9
 -1.1253434708094856E+00 a      1990     0    91     1    10
 -1.4705652982119186E+00 a      1991     0    91     1    11
 -4.7659099295623930E-01 a      1992     0    91     1    12
 -8.0213199212793307E-01 a      1993     0    91     1    13
 -8.9765263496841075E-01 a      1994     0    91     1    14
 -1.9381682953320440E+00 a      1995     0    91     1    15
  1.1100835533342950E+00 a      1996     0    91     1    16
 -4.5827847068110739E-01 a      1997     0    91     1    17
 -1.4363008669138091E+00 a      1998     0    91     1    18
 -3.6847356219865374E-01 a      1999     0    91     1    19
 -8.3654170763052066E-02 a      2000     0    91     1    20
 -5.0833191343275153E-01 a      2001     0    91     1    21
  8.7386016133719224E-01 a      2002     0    91     1    22
  1.5527435376752427E-01 a      2003     0    92     1     1
  8.0331998541798677E-01 a      2004     0    92     1     2
 -7.1324038549379398E-01 a      2005     0    92     1     3
 -3.3421971230579789E-01 a      2006     0    92     1     4
 -1.1404120386228742E+00 a      2007     0    92     1     5
  1.5762563164814927E-01 a      2008     0    92     1     6
 -2.6715999692193282E-01 a      2009     0    92     1     7
  5.4889845224089212E-02 a      2010     0    92     1     8
  1.0023751589202132E+00 a      2011     0    92     1     9
 -8.3590878578830619E-01 a      2012     0    92     1    10
  6.5332889376409753E-01 a      2013     0    92     1    11
 -8.1480530544419494E-01 a      2014     0    92     1    12
 -1.8745250240761793E+00 a      2015     0    92     1    13
  5.6362949451267630E-01 a      2016     0    92     1    14
  1.8676737415272526E+00 a      2017     0    92     1    15
  1.7012422723680063E+00 a      2018     0    92     1    16
 -5.4424821537565271E-01 a      2019     0    92     1    17
  4.7318252617356983E-02 a      2020     0    92     1    18
  1.2894085214763484E-01 a      2021     0    92     1    19
 -7.0126664321125887E-01 a      2022     0    92     1    20
 -8.9129166967421436E-01 a      2023     0    92     1    21
 -6.9116053837982117E-01 a      2024     0    92     1    22
  4.3530264578483185E-01 a      2025     0    93     1     1
 -7.4110974186206532E-02 a      2026     0    93     1     2
 -9.6947266121061659E-01 a      2027     0    93     1     3
 -1.1460139355175645E+00 a      2028     0    93     1     4
 -1.8766028908066232E+00 a      2029     0    93     1     5
  5.6798899450263440E-01 a      2030     0    93     1     6
 -8.9884400054212543E-01 a      2031     0    93     1     7
  1.5098425132426343E+00 a      2032     0    93     1     8
  1.2919567857393717E+00 a      2033     0    93     1     9
 -1.1615484978082460E+00 a      2034     0    93     1    10
 -5.1332210309133826E-02 a      2035     0    93     1    11
 -2.0822184278585576E+00 a      2036     0    93     1    12
 -3.0865897890737735E+00 a      2037     0    93     1    13
  1.1917873114550990E+00 a      2038     0    93     1    14
  4.4772100564357862E+00 a      2039     0    93     1    15
 -8.3828084167821182E-01 a      2040     0    93     1    16
  1.3206434780481413E-01 a      2041     0    93     1    17
  2.3742993770181808E+00 a      2042     0    93     1    18
 -8.8984813297782808E-03 a      2043     0    93     1    19
  7.0447499163149185E-02 a      2044     0    93     1    20
 -8.5431421932689189E-01 a      2045     0    93     1    21
 -4.3886577730838033E-01 a      2046     0    93     1    22
 -2.8188535562335377E+00 a      2047     0    94     1     1
 -9.7538789178955820E-01 a      2048     0    94     1     2
  6.5614475605601630E-01 a      2049     0    94     1     3
  1.1801508670760381E+00 a      2050     0    94     1     4
  2.0867424254361100E+00 a      2051     0    94     1     5
  1.7718431254868341E+00 a      2052     0    94     1     6
 -1.7729054488455806E-01 a      2053     0    94     1     7
  4.5793919708345771E-01 a      2054     0    94     1     8
 -3.6464680233774871E+00 a      2055     0    94     1     9
 -9.3135589442280486E-01 a      2056     0    94     1    10
  9.3679794062238497E-01 a      2057     0    94     1    11
 -2.0314336593603563E-01 a      2058     0    94     1    12
 -3.4990209944366830E+00 a      2059     0    94     1    13
 -1.9037466928655700E+00 a      2060     0    94     1    14
  3.9270227970393909E+00 a      2061     0    94     1    15
 -2.3290461495291970E+00 a      2062     0    94     1    16
  3.7990274850544237E-01 a      2063     0    94     1    17
  1.0640289307597979E+00 a      2064     0    94     1    18
  3.3009731204742165E-01 a      2065     0    94     1    19
  8.7031591386992113E-01 a      2066     0    94     1    20
  2.4940938341614104E-02 a      2067     0    94     1    21
 -1.3543917793459803E+00 a      2068     0    94     1    22
 -6.1081596611248123E-01 a      2069     0    95     1     1
 -1.1398835470775665E-01 a      2070     0    95     1     2
  3.9783865670696278E-01 a      2071     0    95     1     3
  1.4015062842017363E+00 a      2072     0    95     1     4
  8.9674152135956287E-01 a      2073     0    95     1     5
 -1.9821052503956366E-01 a      2074     0    95     1     6
  3.1272286928149445E-01 a      2075     0    95     1     7
 -2.9155897340103348E-01 a      2076     0    95     1     8
 -3.2018765367161670E+00 a      2077     0    95     1     9
 -2.8007100791396095E-01 a      2078     0    95     1    10
  5.2533607643240089E-02 a      2079     0    95     1    11
  3.1750515248506217E-01 a      2080     0    95     1    12
  6.8422556081589725E-01 a      2081     0    95     1    13
  5.2417518723915357E-01 a      2082     0    95     1    14
 -1.1371207991754347E-02 a      2083     0    95     1    15
 -4.8589823911852223E-02 a      2084     0    95     1    16
  3.4675440355896386E-01 a      2085     0    95     1    17
  1.2726112515383257E+00 a      2086     0    95     1    18
 -3.2663024149150449E-01 a      2087     0    95     1    19
 -7.4346758169588623E-01 a      2088     0    95     1    20
  1.6184923350663868E-01 a      2089     0    95     1    21
  1.0653211068565360E+00 a      2090     0    95     1    22
 -1.2284366299890010E+00 a      2091     0    96     1     1
 -9.2108150402380451E-01 a      2092     0    96     1     2
 -1.6520792979999718E-01 a      2093     0    96     1     3
  1.2658600107202937E+00 a      2094     0    96     1     4
  5.5728668852186436E-01 a      2095     0    96     1     5
 -7.2405433897875893E-01 a      2096     0    96     1     6
  1.1575989572778296E+00 a      2097     0    96     1     7
  3.0360059139966039E-01 a      2098     0    96     1     8
  2.8116425195066370E-02 a      2099     0    96     1     9
 -6.8138573453806783E-01 a      2100     0    96     1    10
 -6.3541925448656966E-01 a      2101     0    96     1    11
  5.7313128766148108E-02 a      2102     0    96     1    12
  3.5560810705589979E-01 a      2103     0    96     1    13
 -1.5375146629991185E-01 a      2104     0    96     1    14
 -3.5937985989723925E-01 a      2105     0    96     1    15
 -3.0001869082546473E-01 a      2106     0    96     1    16
 -5.1876213177381891E-01 a      2107     0    96     1    17
 -2.1317801653468886E+00 a      2108     0    96     1    18
  6.9199961363635143E-01 a      2109     0    96     1    19
  2.7384413912531452E-01 a      2110     0    96     1    20
 -1.0041939544559144E+00 a      2111     0    96     1    21
 -1.5730482166105145E-01 a      2112     0    96     1    22
  8.2503641964311669E-01 a      2113     0    97     1     1
 -4.0319753667795560E-01 a      2114     0    97     1     2
 -6.7752832003898467E-01 a      2115     0    97     1     3
 -1.6792382894448774E-01 a      2116     0    97     1     4
 -4.5320733119715950E-01 a      2117     0    97     1     5
  4.8365355841629504E-01 a      2118     0    97     1     6
  2.9083659505864140E-01 a      2119     0    97     1     7
 -1.7915822565279393E-01 a      2120     0    97     1     8
  1.1525521926004791E+00 a      2121     0    97     1     9
 -9.4840972228728992E-01 a      2122     0    97     1    10
 -8.9546400533442080E-02 a      2123     0    97     1    11
  1.6966006620763940E+00 a      2124     0    97     1    12
  1.1938356322266819E+00 a      2125     0    97     1    13
  7.2672079046656402E-01 a      2126     0    97     1    14
  6.3662561844219856E-01 a      2127     0    97     1    15
  1.5016865651852027E+00 a      2128     0    97     1    16
 -3.1427320023556859E-02 a      2129     0    97     1    17
  6.6229804865979003E-01 a      2130     0    97     1    18
 -7.1183398425606748E-01 a      2131     0    97     1    19
  8.5986341801978297E-02 a      2132     0    97     1    20
  7.5101875498476534E-01 a      2133     0    97     1    21
 -5.0175109519817584E-01 a      2134     0    97     1    22
 -4.4622729192288479E-01 a      2135     0    98     1     1
 -9.6607748944304173E-01 a      2136     0    98     1     2
 -1.1602351842995597E+00 a      2137     0    98     1     3
  1.2118886924228844E+00 a      2138     0    98     1     4
  5.1175274272737281E-01 a      2139     0    98     1     5
 -1.4391525951911069E-01 a      2140     0    98     1     6
 -4.0201801074936977E-01 a      2141     0    98     1     7
 -1.9919368306422883E-01 a      2142     0    98     1     8
  3.9360991581828181E-01 a      2143     0    98     1     9
 -8.9565183494491407E-01 a      2144     0    98     1    10
  6.2266546933109590E-01 a      2145     0    98     1    11
  7.0464428914521360E-01 a      2146     0    98     1    12
 -2.4129849439126949E+00 a      2147     0    98     1    13
 -6.6427123324162962E-01 a      2148     0    98     1    14
 -9.7333741378261995E-01 a      2149     0    98     1    15
 -6.7029741432621159E-01 a      2150     0    98     1    16
  1.6737880249023201E-01 a      2151     0    98     1    17
 -5.4026954668952887E-01 a      2152     0    98     1    18
 -2.8193039714478529E-01 a      2153     0    98     1    19
  8.7074102725907188E-01 a      2154     0    98     1    20
  6.7156125848605208E-01 a      2155     0    98     1    21
  1.0145409337181122E+00 a      2156     0    98     1    22
  1.4276007055132034E+00 a      2157     0    99     1     1
  7.9173084194351248E-02 a      2158     0    99     1     2
 -1.9845682983132573E-01 a      2159     0    99     1     3
 -5.1173022766974940E-01 a      2160     0    99     1     4
 -1.1212235985214047E+00 a      2161     0    99     1     5
 -1.0589368547961047E+00 a      2162     0    99     1     6
 -7.9509764074338032E-02 a      2163     0    99     1     7
 -2.7228965080852663E-01 a      2164     0    99     1     8
  1.4436848011225683E+00 a      2165     0    99     1     9
  9.7440596573250293E-01 a      2166     0    99     1    10
 -3.4471974078119505E-01 a      2167     0    99     1    11
 -3.5482911623540175E-01 a      2168     0    99     1    12
 -6.3499377114580896E-02 a      2169     0    99     1    13
 -5.7798982443431945E-01 a      2170     0    99     1    14
 -1.2273703556545970E+00 a      2171     0    99     1    15
 -3.0056418058693113E-01 a      2172     0    99     1    16
 -7.2848763078653422E-01 a      2173     0    99     1    17
  1.1849162474728732E-01 a      2174     0    99     1    18
 -1.6885965749877674E-01 a      2175     0    99     1    19
  5.5510826868400687E-01 a      2176     0    99     1    20
 -8.8046033702236765E-02 a      2177     0    99     1    21
 -1.0061986293962017E+00 a      2178     0    99     1    22
  9.1911954015803654E-01 a      2179     0   100     1     1
 -8.2009476128851777E-01 a      2180     0   100     1     2
